Country/Region,Recovered,Latitude,Longitude,Average Temperature,Average Humidity
Afghanistan,0,33.93911,67.709953,6.216666667,56.93333333
Afghanistan,0,33.93911,67.709953,6.216666667,56.93333333
Afghanistan,0,33.93911,67.709953,6.216666667,56.93333333
Afghanistan,0,33.93911,67.709953,6.216666667,56.93333333
Afghanistan,0,33.93911,67.709953,6.216666667,56.93333333
Afghanistan,0,33.93911,67.709953,6.216666667,56.93333333
Afghanistan,0,33.93911,67.709953,6.216666667,56.93333333
Afghanistan,0,33.93911,67.709953,6.216666667,56.93333333
Afghanistan,0,33.93911,67.709953,6.216666667,56.93333333
Afghanistan,0,33.93911,67.709953,6.216666667,56.93333333
Afghanistan,0,33.93911,67.709953,6.216666667,56.93333333
Afghanistan,0,33.93911,67.709953,6.216666667,56.93333333
Afghanistan,0,33.93911,67.709953,6.216666667,56.93333333
Afghanistan,0,33.93911,67.709953,6.216666667,56.93333333
Afghanistan,0,33.93911,67.709953,6.216666667,56.93333333
Afghanistan,0,33.93911,67.709953,6.216666667,56.93333333
Afghanistan,0,33.93911,67.709953,6.216666667,56.93333333
Afghanistan,0,33.93911,67.709953,6.216666667,56.93333333
Afghanistan,0,33.93911,67.709953,6.216666667,56.93333333
Afghanistan,0,33.93911,67.709953,6.216666667,56.93333333
Afghanistan,0,33.93911,67.709953,6.216666667,56.93333333
Afghanistan,0,33.93911,67.709953,6.216666667,56.93333333
Afghanistan,0,33.93911,67.709953,6.216666667,56.93333333
Afghanistan,0,33.93911,67.709953,6.216666667,56.93333333
Afghanistan,0,33.93911,67.709953,6.216666667,56.93333333
Afghanistan,0,33.93911,67.709953,6.216666667,56.93333333
Afghanistan,0,33.93911,67.709953,6.216666667,56.93333333
Afghanistan,0,33.93911,67.709953,6.216666667,56.93333333
Afghanistan,0,33.93911,67.709953,6.216666667,56.93333333
Afghanistan,0,33.93911,67.709953,6.216666667,56.93333333
Afghanistan,0,33.93911,67.709953,6.216666667,56.93333333
Afghanistan,0,33.93911,67.709953,6.216666667,56.93333333
Afghanistan,0,33.93911,67.709953,6.216666667,56.93333333
Afghanistan,0,33.93911,67.709953,6.216666667,56.93333333
Afghanistan,0,33.93911,67.709953,6.216666667,56.93333333
Afghanistan,0,33.93911,67.709953,6.216666667,56.93333333
Afghanistan,0,33.93911,67.709953,6.216666667,56.93333333
Afghanistan,0,33.93911,67.709953,6.216666667,56.93333333
Afghanistan,0,33.93911,67.709953,6.216666667,56.93333333
Afghanistan,0,33.93911,67.709953,6.216666667,56.93333333
Afghanistan,0,33.93911,67.709953,6.216666667,56.93333333
Afghanistan,0,33.93911,67.709953,6.216666667,56.93333333
Afghanistan,0,33.93911,67.709953,6.216666667,56.93333333
Afghanistan,0,33.93911,67.709953,6.216666667,56.93333333
Afghanistan,0,33.93911,67.709953,6.216666667,56.93333333
Afghanistan,0,33.93911,67.709953,6.216666667,56.93333333
Afghanistan,0,33.93911,67.709953,6.216666667,56.93333333
Afghanistan,0,33.93911,67.709953,6.216666667,56.93333333
Afghanistan,0,33.93911,67.709953,6.216666667,56.93333333
Afghanistan,0,33.93911,67.709953,6.216666667,56.93333333
Afghanistan,0,33.93911,67.709953,6.216666667,56.93333333
Afghanistan,0,33.93911,67.709953,6.216666667,56.93333333
Afghanistan,0,33.93911,67.709953,6.216666667,56.93333333
Afghanistan,0,33.93911,67.709953,6.216666667,56.93333333
Afghanistan,1,33.93911,67.709953,6.216666667,56.93333333
Afghanistan,1,33.93911,67.709953,6.216666667,56.93333333
Afghanistan,1,33.93911,67.709953,6.216666667,56.93333333
Afghanistan,1,33.93911,67.709953,6.216666667,56.93333333
Afghanistan,1,33.93911,67.709953,6.216666667,56.93333333
Afghanistan,1,33.93911,67.709953,6.216666667,56.93333333
Afghanistan,1,33.93911,67.709953,6.216666667,56.93333333
Afghanistan,1,33.93911,67.709953,6.216666667,56.93333333
Afghanistan,1,33.93911,67.709953,6.216666667,56.93333333
Afghanistan,2,33.93911,67.709953,6.216666667,56.93333333
Afghanistan,2,33.93911,67.709953,6.216666667,56.93333333
Afghanistan,2,33.93911,67.709953,6.216666667,56.93333333
Afghanistan,2,33.93911,67.709953,6.216666667,56.93333333
Afghanistan,2,33.93911,67.709953,6.216666667,56.93333333
Afghanistan,2,33.93911,67.709953,6.216666667,56.93333333
Afghanistan,5,33.93911,67.709953,6.216666667,56.93333333
Afghanistan,5,33.93911,67.709953,6.216666667,56.93333333
Afghanistan,10,33.93911,67.709953,6.216666667,56.93333333
Afghanistan,10,33.93911,67.709953,6.216666667,56.93333333
Afghanistan,10,33.93911,67.709953,6.216666667,56.93333333
Afghanistan,15,33.93911,67.709953,6.216666667,56.93333333
Afghanistan,18,33.93911,67.709953,6.216666667,56.93333333
Afghanistan,18,33.93911,67.709953,6.216666667,56.93333333
Afghanistan,29,33.93911,67.709953,6.216666667,56.93333333
Afghanistan,32,33.93911,67.709953,6.216666667,56.93333333
Afghanistan,32,33.93911,67.709953,6.216666667,56.93333333
Afghanistan,32,33.93911,67.709953,6.216666667,56.93333333
Afghanistan,32,33.93911,67.709953,6.216666667,56.93333333
Afghanistan,32,33.93911,67.709953,6.216666667,56.93333333
Afghanistan,40,33.93911,67.709953,6.216666667,56.93333333
Afghanistan,43,33.93911,67.709953,6.216666667,56.93333333
Afghanistan,54,33.93911,67.709953,6.216666667,56.93333333
Afghanistan,99,33.93911,67.709953,6.216666667,56.93333333
Afghanistan,112,33.93911,67.709953,6.216666667,56.93333333
Afghanistan,131,33.93911,67.709953,6.216666667,56.93333333
Afghanistan,135,33.93911,67.709953,6.216666667,56.93333333
Albania,0,41.153332,20.168331,13.95,69.9
Albania,0,41.153332,20.168331,13.95,69.9
Albania,0,41.153332,20.168331,13.95,69.9
Albania,0,41.153332,20.168331,13.95,69.9
Albania,0,41.153332,20.168331,13.95,69.9
Albania,0,41.153332,20.168331,13.95,69.9
Albania,0,41.153332,20.168331,13.95,69.9
Albania,0,41.153332,20.168331,13.95,69.9
Albania,0,41.153332,20.168331,13.95,69.9
Albania,0,41.153332,20.168331,13.95,69.9
Albania,0,41.153332,20.168331,13.95,69.9
Albania,0,41.153332,20.168331,13.95,69.9
Albania,0,41.153332,20.168331,13.95,69.9
Albania,0,41.153332,20.168331,13.95,69.9
Albania,0,41.153332,20.168331,13.95,69.9
Albania,0,41.153332,20.168331,13.95,69.9
Albania,0,41.153332,20.168331,13.95,69.9
Albania,0,41.153332,20.168331,13.95,69.9
Albania,0,41.153332,20.168331,13.95,69.9
Albania,0,41.153332,20.168331,13.95,69.9
Albania,0,41.153332,20.168331,13.95,69.9
Albania,0,41.153332,20.168331,13.95,69.9
Albania,0,41.153332,20.168331,13.95,69.9
Albania,0,41.153332,20.168331,13.95,69.9
Albania,0,41.153332,20.168331,13.95,69.9
Albania,0,41.153332,20.168331,13.95,69.9
Albania,0,41.153332,20.168331,13.95,69.9
Albania,0,41.153332,20.168331,13.95,69.9
Albania,0,41.153332,20.168331,13.95,69.9
Albania,0,41.153332,20.168331,13.95,69.9
Albania,0,41.153332,20.168331,13.95,69.9
Albania,0,41.153332,20.168331,13.95,69.9
Albania,0,41.153332,20.168331,13.95,69.9
Albania,0,41.153332,20.168331,13.95,69.9
Albania,0,41.153332,20.168331,13.95,69.9
Albania,0,41.153332,20.168331,13.95,69.9
Albania,0,41.153332,20.168331,13.95,69.9
Albania,0,41.153332,20.168331,13.95,69.9
Albania,0,41.153332,20.168331,13.95,69.9
Albania,0,41.153332,20.168331,13.95,69.9
Albania,0,41.153332,20.168331,13.95,69.9
Albania,0,41.153332,20.168331,13.95,69.9
Albania,0,41.153332,20.168331,13.95,69.9
Albania,0,41.153332,20.168331,13.95,69.9
Albania,0,41.153332,20.168331,13.95,69.9
Albania,0,41.153332,20.168331,13.95,69.9
Albania,0,41.153332,20.168331,13.95,69.9
Albania,0,41.153332,20.168331,13.95,69.9
Albania,0,41.153332,20.168331,13.95,69.9
Albania,0,41.153332,20.168331,13.95,69.9
Albania,0,41.153332,20.168331,13.95,69.9
Albania,0,41.153332,20.168331,13.95,69.9
Albania,0,41.153332,20.168331,13.95,69.9
Albania,0,41.153332,20.168331,13.95,69.9
Albania,0,41.153332,20.168331,13.95,69.9
Albania,0,41.153332,20.168331,13.95,69.9
Albania,0,41.153332,20.168331,13.95,69.9
Albania,0,41.153332,20.168331,13.95,69.9
Albania,0,41.153332,20.168331,13.95,69.9
Albania,2,41.153332,20.168331,13.95,69.9
Albania,2,41.153332,20.168331,13.95,69.9
Albania,2,41.153332,20.168331,13.95,69.9
Albania,10,41.153332,20.168331,13.95,69.9
Albania,17,41.153332,20.168331,13.95,69.9
Albania,17,41.153332,20.168331,13.95,69.9
Albania,31,41.153332,20.168331,13.95,69.9
Albania,31,41.153332,20.168331,13.95,69.9
Albania,33,41.153332,20.168331,13.95,69.9
Albania,44,41.153332,20.168331,13.95,69.9
Albania,52,41.153332,20.168331,13.95,69.9
Albania,67,41.153332,20.168331,13.95,69.9
Albania,76,41.153332,20.168331,13.95,69.9
Albania,89,41.153332,20.168331,13.95,69.9
Albania,99,41.153332,20.168331,13.95,69.9
Albania,104,41.153332,20.168331,13.95,69.9
Albania,116,41.153332,20.168331,13.95,69.9
Albania,131,41.153332,20.168331,13.95,69.9
Albania,154,41.153332,20.168331,13.95,69.9
Albania,165,41.153332,20.168331,13.95,69.9
Albania,182,41.153332,20.168331,13.95,69.9
Albania,197,41.153332,20.168331,13.95,69.9
Albania,217,41.153332,20.168331,13.95,69.9
Albania,232,41.153332,20.168331,13.95,69.9
Albania,248,41.153332,20.168331,13.95,69.9
Albania,251,41.153332,20.168331,13.95,69.9
Albania,277,41.153332,20.168331,13.95,69.9
Albania,283,41.153332,20.168331,13.95,69.9
Albania,302,41.153332,20.168331,13.95,69.9
Albania,314,41.153332,20.168331,13.95,69.9
Albania,327,41.153332,20.168331,13.95,69.9
Algeria,0,28.033886,1.659626,19.56666667,61.71666667
Algeria,0,28.033886,1.659626,19.56666667,61.71666667
Algeria,0,28.033886,1.659626,19.56666667,61.71666667
Algeria,0,28.033886,1.659626,19.56666667,61.71666667
Algeria,0,28.033886,1.659626,19.56666667,61.71666667
Algeria,0,28.033886,1.659626,19.56666667,61.71666667
Algeria,0,28.033886,1.659626,19.56666667,61.71666667
Algeria,0,28.033886,1.659626,19.56666667,61.71666667
Algeria,0,28.033886,1.659626,19.56666667,61.71666667
Algeria,0,28.033886,1.659626,19.56666667,61.71666667
Algeria,0,28.033886,1.659626,19.56666667,61.71666667
Algeria,0,28.033886,1.659626,19.56666667,61.71666667
Algeria,0,28.033886,1.659626,19.56666667,61.71666667
Algeria,0,28.033886,1.659626,19.56666667,61.71666667
Algeria,0,28.033886,1.659626,19.56666667,61.71666667
Algeria,0,28.033886,1.659626,19.56666667,61.71666667
Algeria,0,28.033886,1.659626,19.56666667,61.71666667
Algeria,0,28.033886,1.659626,19.56666667,61.71666667
Algeria,0,28.033886,1.659626,19.56666667,61.71666667
Algeria,0,28.033886,1.659626,19.56666667,61.71666667
Algeria,0,28.033886,1.659626,19.56666667,61.71666667
Algeria,0,28.033886,1.659626,19.56666667,61.71666667
Algeria,0,28.033886,1.659626,19.56666667,61.71666667
Algeria,0,28.033886,1.659626,19.56666667,61.71666667
Algeria,0,28.033886,1.659626,19.56666667,61.71666667
Algeria,0,28.033886,1.659626,19.56666667,61.71666667
Algeria,0,28.033886,1.659626,19.56666667,61.71666667
Algeria,0,28.033886,1.659626,19.56666667,61.71666667
Algeria,0,28.033886,1.659626,19.56666667,61.71666667
Algeria,0,28.033886,1.659626,19.56666667,61.71666667
Algeria,0,28.033886,1.659626,19.56666667,61.71666667
Algeria,0,28.033886,1.659626,19.56666667,61.71666667
Algeria,0,28.033886,1.659626,19.56666667,61.71666667
Algeria,0,28.033886,1.659626,19.56666667,61.71666667
Algeria,0,28.033886,1.659626,19.56666667,61.71666667
Algeria,0,28.033886,1.659626,19.56666667,61.71666667
Algeria,0,28.033886,1.659626,19.56666667,61.71666667
Algeria,0,28.033886,1.659626,19.56666667,61.71666667
Algeria,0,28.033886,1.659626,19.56666667,61.71666667
Algeria,0,28.033886,1.659626,19.56666667,61.71666667
Algeria,0,28.033886,1.659626,19.56666667,61.71666667
Algeria,0,28.033886,1.659626,19.56666667,61.71666667
Algeria,0,28.033886,1.659626,19.56666667,61.71666667
Algeria,0,28.033886,1.659626,19.56666667,61.71666667
Algeria,0,28.033886,1.659626,19.56666667,61.71666667
Algeria,0,28.033886,1.659626,19.56666667,61.71666667
Algeria,0,28.033886,1.659626,19.56666667,61.71666667
Algeria,0,28.033886,1.659626,19.56666667,61.71666667
Algeria,0,28.033886,1.659626,19.56666667,61.71666667
Algeria,0,28.033886,1.659626,19.56666667,61.71666667
Algeria,8,28.033886,1.659626,19.56666667,61.71666667
Algeria,8,28.033886,1.659626,19.56666667,61.71666667
Algeria,12,28.033886,1.659626,19.56666667,61.71666667
Algeria,12,28.033886,1.659626,19.56666667,61.71666667
Algeria,12,28.033886,1.659626,19.56666667,61.71666667
Algeria,12,28.033886,1.659626,19.56666667,61.71666667
Algeria,12,28.033886,1.659626,19.56666667,61.71666667
Algeria,32,28.033886,1.659626,19.56666667,61.71666667
Algeria,32,28.033886,1.659626,19.56666667,61.71666667
Algeria,32,28.033886,1.659626,19.56666667,61.71666667
Algeria,65,28.033886,1.659626,19.56666667,61.71666667
Algeria,65,28.033886,1.659626,19.56666667,61.71666667
Algeria,24,28.033886,1.659626,19.56666667,61.71666667
Algeria,65,28.033886,1.659626,19.56666667,61.71666667
Algeria,29,28.033886,1.659626,19.56666667,61.71666667
Algeria,29,28.033886,1.659626,19.56666667,61.71666667
Algeria,31,28.033886,1.659626,19.56666667,61.71666667
Algeria,31,28.033886,1.659626,19.56666667,61.71666667
Algeria,37,28.033886,1.659626,19.56666667,61.71666667
Algeria,46,28.033886,1.659626,19.56666667,61.71666667
Algeria,61,28.033886,1.659626,19.56666667,61.71666667
Algeria,61,28.033886,1.659626,19.56666667,61.71666667
Algeria,62,28.033886,1.659626,19.56666667,61.71666667
Algeria,90,28.033886,1.659626,19.56666667,61.71666667
Algeria,90,28.033886,1.659626,19.56666667,61.71666667
Algeria,90,28.033886,1.659626,19.56666667,61.71666667
Algeria,113,28.033886,1.659626,19.56666667,61.71666667
Algeria,237,28.033886,1.659626,19.56666667,61.71666667
Algeria,347,28.033886,1.659626,19.56666667,61.71666667
Algeria,405,28.033886,1.659626,19.56666667,61.71666667
Algeria,460,28.033886,1.659626,19.56666667,61.71666667
Algeria,591,28.033886,1.659626,19.56666667,61.71666667
Algeria,601,28.033886,1.659626,19.56666667,61.71666667
Algeria,691,28.033886,1.659626,19.56666667,61.71666667
Algeria,708,28.033886,1.659626,19.56666667,61.71666667
Algeria,783,28.033886,1.659626,19.56666667,61.71666667
Algeria,846,28.033886,1.659626,19.56666667,61.71666667
Algeria,894,28.033886,1.659626,19.56666667,61.71666667
Algeria,1047,28.033886,1.659626,19.56666667,61.71666667
Algeria,1099,28.033886,1.659626,19.56666667,61.71666667
Andorra,0,42.546245,1.601554,7.383333333,75.23333333
Andorra,0,42.546245,1.601554,7.383333333,75.23333333
Andorra,0,42.546245,1.601554,7.383333333,75.23333333
Andorra,0,42.546245,1.601554,7.383333333,75.23333333
Andorra,0,42.546245,1.601554,7.383333333,75.23333333
Andorra,0,42.546245,1.601554,7.383333333,75.23333333
Andorra,0,42.546245,1.601554,7.383333333,75.23333333
Andorra,0,42.546245,1.601554,7.383333333,75.23333333
Andorra,0,42.546245,1.601554,7.383333333,75.23333333
Andorra,0,42.546245,1.601554,7.383333333,75.23333333
Andorra,0,42.546245,1.601554,7.383333333,75.23333333
Andorra,0,42.546245,1.601554,7.383333333,75.23333333
Andorra,0,42.546245,1.601554,7.383333333,75.23333333
Andorra,0,42.546245,1.601554,7.383333333,75.23333333
Andorra,0,42.546245,1.601554,7.383333333,75.23333333
Andorra,0,42.546245,1.601554,7.383333333,75.23333333
Andorra,0,42.546245,1.601554,7.383333333,75.23333333
Andorra,0,42.546245,1.601554,7.383333333,75.23333333
Andorra,0,42.546245,1.601554,7.383333333,75.23333333
Andorra,0,42.546245,1.601554,7.383333333,75.23333333
Andorra,0,42.546245,1.601554,7.383333333,75.23333333
Andorra,0,42.546245,1.601554,7.383333333,75.23333333
Andorra,0,42.546245,1.601554,7.383333333,75.23333333
Andorra,0,42.546245,1.601554,7.383333333,75.23333333
Andorra,0,42.546245,1.601554,7.383333333,75.23333333
Andorra,0,42.546245,1.601554,7.383333333,75.23333333
Andorra,0,42.546245,1.601554,7.383333333,75.23333333
Andorra,0,42.546245,1.601554,7.383333333,75.23333333
Andorra,0,42.546245,1.601554,7.383333333,75.23333333
Andorra,0,42.546245,1.601554,7.383333333,75.23333333
Andorra,0,42.546245,1.601554,7.383333333,75.23333333
Andorra,0,42.546245,1.601554,7.383333333,75.23333333
Andorra,0,42.546245,1.601554,7.383333333,75.23333333
Andorra,0,42.546245,1.601554,7.383333333,75.23333333
Andorra,0,42.546245,1.601554,7.383333333,75.23333333
Andorra,0,42.546245,1.601554,7.383333333,75.23333333
Andorra,0,42.546245,1.601554,7.383333333,75.23333333
Andorra,0,42.546245,1.601554,7.383333333,75.23333333
Andorra,0,42.546245,1.601554,7.383333333,75.23333333
Andorra,0,42.546245,1.601554,7.383333333,75.23333333
Andorra,0,42.546245,1.601554,7.383333333,75.23333333
Andorra,0,42.546245,1.601554,7.383333333,75.23333333
Andorra,0,42.546245,1.601554,7.383333333,75.23333333
Andorra,0,42.546245,1.601554,7.383333333,75.23333333
Andorra,0,42.546245,1.601554,7.383333333,75.23333333
Andorra,0,42.546245,1.601554,7.383333333,75.23333333
Andorra,0,42.546245,1.601554,7.383333333,75.23333333
Andorra,0,42.546245,1.601554,7.383333333,75.23333333
Andorra,0,42.546245,1.601554,7.383333333,75.23333333
Andorra,0,42.546245,1.601554,7.383333333,75.23333333
Andorra,1,42.546245,1.601554,7.383333333,75.23333333
Andorra,0,42.546245,1.601554,7.383333333,75.23333333
Andorra,1,42.546245,1.601554,7.383333333,75.23333333
Andorra,1,42.546245,1.601554,7.383333333,75.23333333
Andorra,1,42.546245,1.601554,7.383333333,75.23333333
Andorra,1,42.546245,1.601554,7.383333333,75.23333333
Andorra,1,42.546245,1.601554,7.383333333,75.23333333
Andorra,1,42.546245,1.601554,7.383333333,75.23333333
Andorra,1,42.546245,1.601554,7.383333333,75.23333333
Andorra,1,42.546245,1.601554,7.383333333,75.23333333
Andorra,1,42.546245,1.601554,7.383333333,75.23333333
Andorra,1,42.546245,1.601554,7.383333333,75.23333333
Andorra,1,42.546245,1.601554,7.383333333,75.23333333
Andorra,1,42.546245,1.601554,7.383333333,75.23333333
Andorra,1,42.546245,1.601554,7.383333333,75.23333333
Andorra,1,42.546245,1.601554,7.383333333,75.23333333
Andorra,1,42.546245,1.601554,7.383333333,75.23333333
Andorra,1,42.546245,1.601554,7.383333333,75.23333333
Andorra,10,42.546245,1.601554,7.383333333,75.23333333
Andorra,10,42.546245,1.601554,7.383333333,75.23333333
Andorra,10,42.546245,1.601554,7.383333333,75.23333333
Andorra,10,42.546245,1.601554,7.383333333,75.23333333
Andorra,16,42.546245,1.601554,7.383333333,75.23333333
Andorra,21,42.546245,1.601554,7.383333333,75.23333333
Andorra,26,42.546245,1.601554,7.383333333,75.23333333
Andorra,31,42.546245,1.601554,7.383333333,75.23333333
Andorra,39,42.546245,1.601554,7.383333333,75.23333333
Andorra,52,42.546245,1.601554,7.383333333,75.23333333
Andorra,58,42.546245,1.601554,7.383333333,75.23333333
Andorra,71,42.546245,1.601554,7.383333333,75.23333333
Andorra,71,42.546245,1.601554,7.383333333,75.23333333
Andorra,128,42.546245,1.601554,7.383333333,75.23333333
Andorra,128,42.546245,1.601554,7.383333333,75.23333333
Andorra,128,42.546245,1.601554,7.383333333,75.23333333
Andorra,169,42.546245,1.601554,7.383333333,75.23333333
Andorra,169,42.546245,1.601554,7.383333333,75.23333333
Andorra,191,42.546245,1.601554,7.383333333,75.23333333
Andorra,205,42.546245,1.601554,7.383333333,75.23333333
Andorra,235,42.546245,1.601554,7.383333333,75.23333333
Andorra,248,42.546245,1.601554,7.383333333,75.23333333
Angola,0,-11.202692,17.873887,NaN,NaN
Angola,0,-11.202692,17.873887,NaN,NaN
Angola,0,-11.202692,17.873887,NaN,NaN
Angola,0,-11.202692,17.873887,NaN,NaN
Angola,0,-11.202692,17.873887,NaN,NaN
Angola,0,-11.202692,17.873887,NaN,NaN
Angola,0,-11.202692,17.873887,NaN,NaN
Angola,0,-11.202692,17.873887,NaN,NaN
Angola,0,-11.202692,17.873887,NaN,NaN
Angola,0,-11.202692,17.873887,NaN,NaN
Angola,0,-11.202692,17.873887,NaN,NaN
Angola,0,-11.202692,17.873887,NaN,NaN
Angola,0,-11.202692,17.873887,NaN,NaN
Angola,0,-11.202692,17.873887,NaN,NaN
Angola,0,-11.202692,17.873887,NaN,NaN
Angola,0,-11.202692,17.873887,NaN,NaN
Angola,0,-11.202692,17.873887,NaN,NaN
Angola,0,-11.202692,17.873887,NaN,NaN
Angola,0,-11.202692,17.873887,NaN,NaN
Angola,0,-11.202692,17.873887,NaN,NaN
Angola,0,-11.202692,17.873887,NaN,NaN
Angola,0,-11.202692,17.873887,NaN,NaN
Angola,0,-11.202692,17.873887,NaN,NaN
Angola,0,-11.202692,17.873887,NaN,NaN
Angola,0,-11.202692,17.873887,NaN,NaN
Angola,0,-11.202692,17.873887,NaN,NaN
Angola,0,-11.202692,17.873887,NaN,NaN
Angola,0,-11.202692,17.873887,NaN,NaN
Angola,0,-11.202692,17.873887,NaN,NaN
Angola,0,-11.202692,17.873887,NaN,NaN
Angola,0,-11.202692,17.873887,NaN,NaN
Angola,0,-11.202692,17.873887,NaN,NaN
Angola,0,-11.202692,17.873887,NaN,NaN
Angola,0,-11.202692,17.873887,NaN,NaN
Angola,0,-11.202692,17.873887,NaN,NaN
Angola,0,-11.202692,17.873887,NaN,NaN
Angola,0,-11.202692,17.873887,NaN,NaN
Angola,0,-11.202692,17.873887,NaN,NaN
Angola,0,-11.202692,17.873887,NaN,NaN
Angola,0,-11.202692,17.873887,NaN,NaN
Angola,0,-11.202692,17.873887,NaN,NaN
Angola,0,-11.202692,17.873887,NaN,NaN
Angola,0,-11.202692,17.873887,NaN,NaN
Angola,0,-11.202692,17.873887,NaN,NaN
Angola,0,-11.202692,17.873887,NaN,NaN
Angola,0,-11.202692,17.873887,NaN,NaN
Angola,0,-11.202692,17.873887,NaN,NaN
Angola,0,-11.202692,17.873887,NaN,NaN
Angola,0,-11.202692,17.873887,NaN,NaN
Angola,0,-11.202692,17.873887,NaN,NaN
Angola,0,-11.202692,17.873887,NaN,NaN
Angola,0,-11.202692,17.873887,NaN,NaN
Angola,0,-11.202692,17.873887,NaN,NaN
Angola,0,-11.202692,17.873887,NaN,NaN
Angola,0,-11.202692,17.873887,NaN,NaN
Angola,0,-11.202692,17.873887,NaN,NaN
Angola,0,-11.202692,17.873887,NaN,NaN
Angola,0,-11.202692,17.873887,NaN,NaN
Angola,0,-11.202692,17.873887,NaN,NaN
Angola,0,-11.202692,17.873887,NaN,NaN
Angola,0,-11.202692,17.873887,NaN,NaN
Angola,0,-11.202692,17.873887,NaN,NaN
Angola,0,-11.202692,17.873887,NaN,NaN
Angola,0,-11.202692,17.873887,NaN,NaN
Angola,0,-11.202692,17.873887,NaN,NaN
Angola,0,-11.202692,17.873887,NaN,NaN
Angola,0,-11.202692,17.873887,NaN,NaN
Angola,0,-11.202692,17.873887,NaN,NaN
Angola,0,-11.202692,17.873887,NaN,NaN
Angola,1,-11.202692,17.873887,NaN,NaN
Angola,1,-11.202692,17.873887,NaN,NaN
Angola,1,-11.202692,17.873887,NaN,NaN
Angola,1,-11.202692,17.873887,NaN,NaN
Angola,2,-11.202692,17.873887,NaN,NaN
Angola,2,-11.202692,17.873887,NaN,NaN
Angola,2,-11.202692,17.873887,NaN,NaN
Angola,2,-11.202692,17.873887,NaN,NaN
Angola,2,-11.202692,17.873887,NaN,NaN
Angola,2,-11.202692,17.873887,NaN,NaN
Angola,2,-11.202692,17.873887,NaN,NaN
Angola,4,-11.202692,17.873887,NaN,NaN
Angola,4,-11.202692,17.873887,NaN,NaN
Angola,4,-11.202692,17.873887,NaN,NaN
Angola,5,-11.202692,17.873887,NaN,NaN
Angola,5,-11.202692,17.873887,NaN,NaN
Angola,5,-11.202692,17.873887,NaN,NaN
Angola,5,-11.202692,17.873887,NaN,NaN
Angola,6,-11.202692,17.873887,NaN,NaN
Angola,6,-11.202692,17.873887,NaN,NaN
Angola,6,-11.202692,17.873887,NaN,NaN
Antigua and Barbuda,0,17.060816,-61.796428,25.71666667,75.15
Antigua and Barbuda,0,17.060816,-61.796428,25.71666667,75.15
Antigua and Barbuda,0,17.060816,-61.796428,25.71666667,75.15
Antigua and Barbuda,0,17.060816,-61.796428,25.71666667,75.15
Antigua and Barbuda,0,17.060816,-61.796428,25.71666667,75.15
Antigua and Barbuda,0,17.060816,-61.796428,25.71666667,75.15
Antigua and Barbuda,0,17.060816,-61.796428,25.71666667,75.15
Antigua and Barbuda,0,17.060816,-61.796428,25.71666667,75.15
Antigua and Barbuda,0,17.060816,-61.796428,25.71666667,75.15
Antigua and Barbuda,0,17.060816,-61.796428,25.71666667,75.15
Antigua and Barbuda,0,17.060816,-61.796428,25.71666667,75.15
Antigua and Barbuda,0,17.060816,-61.796428,25.71666667,75.15
Antigua and Barbuda,0,17.060816,-61.796428,25.71666667,75.15
Antigua and Barbuda,0,17.060816,-61.796428,25.71666667,75.15
Antigua and Barbuda,0,17.060816,-61.796428,25.71666667,75.15
Antigua and Barbuda,0,17.060816,-61.796428,25.71666667,75.15
Antigua and Barbuda,0,17.060816,-61.796428,25.71666667,75.15
Antigua and Barbuda,0,17.060816,-61.796428,25.71666667,75.15
Antigua and Barbuda,0,17.060816,-61.796428,25.71666667,75.15
Antigua and Barbuda,0,17.060816,-61.796428,25.71666667,75.15
Antigua and Barbuda,0,17.060816,-61.796428,25.71666667,75.15
Antigua and Barbuda,0,17.060816,-61.796428,25.71666667,75.15
Antigua and Barbuda,0,17.060816,-61.796428,25.71666667,75.15
Antigua and Barbuda,0,17.060816,-61.796428,25.71666667,75.15
Antigua and Barbuda,0,17.060816,-61.796428,25.71666667,75.15
Antigua and Barbuda,0,17.060816,-61.796428,25.71666667,75.15
Antigua and Barbuda,0,17.060816,-61.796428,25.71666667,75.15
Antigua and Barbuda,0,17.060816,-61.796428,25.71666667,75.15
Antigua and Barbuda,0,17.060816,-61.796428,25.71666667,75.15
Antigua and Barbuda,0,17.060816,-61.796428,25.71666667,75.15
Antigua and Barbuda,0,17.060816,-61.796428,25.71666667,75.15
Antigua and Barbuda,0,17.060816,-61.796428,25.71666667,75.15
Antigua and Barbuda,0,17.060816,-61.796428,25.71666667,75.15
Antigua and Barbuda,0,17.060816,-61.796428,25.71666667,75.15
Antigua and Barbuda,0,17.060816,-61.796428,25.71666667,75.15
Antigua and Barbuda,0,17.060816,-61.796428,25.71666667,75.15
Antigua and Barbuda,0,17.060816,-61.796428,25.71666667,75.15
Antigua and Barbuda,0,17.060816,-61.796428,25.71666667,75.15
Antigua and Barbuda,0,17.060816,-61.796428,25.71666667,75.15
Antigua and Barbuda,0,17.060816,-61.796428,25.71666667,75.15
Antigua and Barbuda,0,17.060816,-61.796428,25.71666667,75.15
Antigua and Barbuda,0,17.060816,-61.796428,25.71666667,75.15
Antigua and Barbuda,0,17.060816,-61.796428,25.71666667,75.15
Antigua and Barbuda,0,17.060816,-61.796428,25.71666667,75.15
Antigua and Barbuda,0,17.060816,-61.796428,25.71666667,75.15
